id,text,label
1323,"""Instead of arranging inventory by category, $AMZN arranges at random"" // This > efficient like using search instead of folders in email.",Human
1324,"$AMZN probably the top liquid growth stock out there right now in my opinion. Not saying it will continue to hold up, but so far, so good.",Human
1325,"$AMZN could be a proxy with what will the market do next, a move below 500 will be a very bad signal, if the market moved higher, 600",Human
1326,"Changing fortunes? Today #Amazon ends sales of Fire Phone, #Apple launches incredible iPad Pro and new TV offering without $AMZN video",Human
1327,Boy $Amzn has the ultimate market hall pass they continue to flop products(Fire phone)  and market loves it P/M +5 Don't Ss this beast,Human
1328,"@jonfortt Glad $AMZN discontinuing phone. No longer must wonder whether people being literal or figurative when referring to ""a Fire sale""",Human
1329,"@asymco Amazon Kindle likely wishes it was Amazon's #AppleTV, or for that matter $AMZN's TV box too. Neither are platforms for Developers.",Human
1330,@JustinPulitzer idea valuation is a myth - if not how has $AMZN been as solid as it is based on valuation?  It only matters in corrections,Human
1331,@MelissaLeeCNBC $AMZN FIRE TV is a no brainer for anyone with prime. Same as Netflix for free and a better interface than Apple or Netflix.,Human
1332,@JBoorman $AMZN gotta love a story with very low margins and massive interest to raise those Margins! Big things happen when margins double,Human
1333,$AMZN in midst of teetering about a 523 line set in July/Aug ... this morning bounce will not last ... will test 520 later TODAY,Human
1334,"Mahaney making case against VC who think markets are short-term-minded by pointing to Amazon, a ""long-view"" stock.$AMZN@SquawkStreet",Human
1335,@RedDogT3 many stocks on its way to 200 dma and many below it. only $amzn is trading above 8 minute and 21 minute moving averages!,Human
1336,I do wonder how effective #samedaydelivery will be for #Etsy since not all sellers will be able to utilize it. #ecommerce #retail $AMZN,Human
1337,"@allincapital @golcate1247 unlike drillers pipelines can have zero capex and still do fine, similar to $AMZN zero out capex and it's 3x PE",Human
1338,"If the falling prices of things I just ordered on $amzn are any indication, we are experiencing #deflation at a roughly 6% annualized rate",Human
1339,"""The people delivering the service have a mobile device. That is what has changed since the launch of $AMZN"" @albertwenger #ondemandeconomy",Human
1340,"""The people delivering the service have a mobile device. That is what has changed since the launch of $AMZN"" albertwenger #ondemandeconomy",Human
1341,"$AMZN 522.37 definitely a leader during recent market uncertainty, but looks to be weakening now.  Not shorting, but has repercussions.",Human
1342,"Or maybe it's jst a new workforce strategy fr $AMZN...I mean, if it can put workers in space, wht else are they going to do but work?!",Human
1343,"@VetTechTrader @business Shit, $AMZN should do the same for its warehouse employees, for them to see how much free exercise they're getting.",Human
1344,$AMZN Amazon Continues to Expand its Superfast Delivery Service: Prime Now Lands in Los Angeles Featuring TenFrom our Stock News Alerts App,Human
1345,"$AMZN announces that Prime members can get access to Washington Post's national digital paper for free for 6 months, discounted after that.",Human
1346,$AMZN Offering Washington Post to Prime Members now - Too bad they didn't offer a REAL newspaper like WSJ - something more useful,Human
1347,Happy to see great news for my hometown this morning. Thank you Jeff Bezos $AMZN @deniskguenette @LadyLeMans @paynej247 @StayClassy1979,Human
1348,"$AMZN with a little 5-6 day shelf in here -- tightness these days is rare but seeing a few names calm down, which is constructive",Human
1349,Just switched to my $AMZN Fire. face it....I'm voting for whoever cuts my insane tax bill because I need to buy more useless shit. Murica',Human
1350,Reading Penny Stocks for Dummies on $AMZN kindle unlimited... lots of good info.. no educational piece is below you... always more to learn,Human
1351,look what $AMZN did they could not get US govt to give them approval for #drone testing & Canada did so FAA needs to speed up @MarketFried,Human
1352,In the past SIX months: ALL BUT TWICE -- $AMZN has had a down day following THREE consecutive days up -- what's in store tomorrow?,Human
1353,Don't think for a second $AMZN won't iterate into a phone that sells in the millions. That is what Bezos does. #Relentless #DAY1 @amazon,Human
1354,"Will $AMZN be biggest beneficiary of housing boom to come? Amazon Prime household items and pantry, Prime tv and movies, now devices?",Human
1355,"$AMZN gaining on Q-infinity news (no Fed hike), but ongoing uncertainty not good for overall market, IMHO. October will be spooky for sure!",Human
1356,@biggercapital $AMZN now seems like serious play on increasingly good housing and new household formation. Prime + fire devices.,Human
1357,"So by not raising the Fed confirms just how bad things are. I will be shorting everything at or near the highs from today, especially $AMZN.",Human
1358,From zero to `hero`. BeMalas to skip supply chain management and overtake Amazon. Practical or pipe-dream? $AMZN #Dow #vc #venturecapital,Human
1359,"$AMZN liked next week's 550 calls coming into today for the breakout over 545. As long as holds 10-day, still like it but lower strike.",Human
1360,$AMZN strong Relative Strength line moving to new highs (RS of 97) IBD rankings # 3 group  up/down vol 1.4  EPS est for next year +206%,Human
1361,$AMZN  Ordered  a DVD player  from Amazon at 11:00 am received 6:00 PM on Sunday with Prime membership no extra charge. Amazing!!!!,Human
1362,Was weird hearing Jeff Bezos' name mentioned on the Emmys last night. But at least we didn't hear his trademark cackle. $AMZN #Transparent,Human
1363,"""For long-term investors $AMZN is a textbook example of distinction between accounting-based earnings and economic profit-Buffett's measure""",Human
1364,"""I suspect most institutional investors prefer to see a reasonable cash balance at $AMZN until the economy and markets stabilize a bit more""",Human
1365,@tamar It's fascinating to see people re-selling Trader Joe's items on Amazon. Reminder that $Amzn has beat most others on logistics.,Human
1366,"""Ultimately, with penetration peaking/growth slowing, $AMZN will to need to demonstrate an ability to generate profits and cash flows.""",Human
1367,"""I wouldn't be surprised if an investor consortium pressured $AMZN board to think about how to begin an operational restructuring process""",Human
1368,"""Convincing $AMZN shareholders that the status quo needs significant change via new operational initiates is going to be an expensive task""",Human
1369,"$AMZN I'm looking to 555 which is the halfway point of that big red ""day after earnings"" candle from my birthday, July 24th. New ATH after.",Human
1370,"@ITredux Interesting you think $AMZN Dash is pointless. I'd say it's more a stepping stone to an IoT, but certainly easier than '1-Click'.",Human
1371,@wandy922 @callorish @JDR1024. you guys with me? envisioning how $AMZN is set to be disrupted by the future of the connected auto.,Human
1372,"$AMZN a basketball underwater, big blue skyscrapers on the weekly chart, if mkt pressure comes off it looks like it wants to lead",Human
1373,"John Blackledge: Cowen's survey of 2,500 U.S consumers shows ~82% $AMZN Prime subs purchased goods in August vs. ~45% of non-Prime customers",Human
1374,$AMZN I should hear back tomorrow and will post their answer. Provided the customer service person who picks up my email knows about it!,Human
1375,"$amzn I see only positive news, but the stock is way down in pre-market. WTF? Someone explain this market to me, please and thank you.",Human
1376,$amzn rolling over usually first to rally but when trend turns down on this name aggressive option plays can be 2 to 10 x weekly!,Human
1377,@vivianctamayo I don't under stand the question Do you mean you're short $AMZN puts that are ITM & not sure if you should take Stock?,Human
1378,"@vivianctamayo That's a big problem that you should get fixed. $AMZN could pullback to 20MA & 50MA. Pattern is still strong, but Market Risk",Human
1379,"Amazon $AMZN out today with a Today Only Prime membership for 67, only issue I have they had the same promotion last week,Today Only?",Human
1380,Bid up $AMZN (+20 off y'day lows) b/c E-Book sales are down & Prime membership on sale at Qtr end b/c desperate for cash ... buybuybuy,Human
1381,$AMZN must hold above the 10-day right about where it closed yesterday. Otherwise best to wait for backtest of Thurs low/20-day...,Human
1382,"I'm a little surprised at $AMZN's decline today. I'm still a long term investor; and thus bullish, but I'd like for it to get its mojo back.",Human
1383,"@AffiSupaStar for many reasons patient capital a la @AO1379's $amzn example is impossible to find here. capital, less so. tough but poss",Human
1384,"Upon record breaking iPhone 6S/S+ sales, Judge Lucy Koh orders Apple to buy 3.75 million shares of $AMZN at 15% premium by 1:30PM.",Human
1385,You had to be quick this morning to grab $AMZN short. Got down to 90% profit. Lock in profit if you are in the trade. 513.50 a good stop,Human
1386,"Expect some support to come in at 500 level in $AMZN, but not so sure the buyers can defend it. Expect stops 2 get blasted if it trades thru",Human
1387,$AMZN Prime Music Just Got Better: Universal Music Group Artists Now Available for Amazon Prime Members to StFrom our Stock News Alerts App,Human
1388,"$AMZN  struggles to turn a profit, which may be true on paper, but its simply because they reinvest it all and minimise tax liabilities",Human
1389,"@CamilleHurn Really, you should look at $AMZN on a monthly chart over the last 20 years, you'll see that it is way over the 2001, 2007 value",Human
1390,"@tbwester @biggercapital absolutely they will. They pretty much own the online marketplace, that provides them a lot of leverage  $AMZN",Human
1391,"$AMZN Amazon Introduces New Original Music with Two Children's Albums from GRAMMY-Nominated Artists, The Pop From our Stock News Alerts App",Human
1392,@CTLTrading1 @504 $AMZN - please clarify expiration date for options - Oct. 2 (this week) or Oct. 9 - a bit confusing.  Thank you,Human
